line,word
106,freak
106,yachting
106,accident
107,just
107,doing
107,my
107,job
107,blackadder
108,obeying
108,orders
108,and
108,of
108,course
108,having
108,enormous
108,fun
108,into
108,the
108,bargain
108,i
108,wouldn't
108,be
108,too
108,confident
108,if
108,i
108,were
108,you
108,any
108,reasonably
108,impartial
108,judge
108,is
108,bound
108,to
108,let
108,me
108,off
109,well
109,absolutely
110,who
110,is
110,the
110,judge
110,by
110,the
110,way
111,me
112,i'm
112,dead
113,well
113,come
113,on
113,then
113,come
113,on
113,get
113,this
113,over
113,in
113,five
113,minutes
113,and
113,then
113,we
113,can
113,have
113,a
113,spot
113,of
113,lunch
113,the
113,court
113,is
113,now
113,in
113,session
113,general
113,sir
113,anthony
113,cecil
113,hogmenay
113,melchett
113,in
113,the
113,chair
113,the
113,case
113,before
113,us
113,is
113,that
113,of
113,the
113,crown
113,vs
113,captain
113,edmund
113,blackadder
113,the
113,flanderous
113,pigeon
113,murderer
113,oh
113,uh
113,hand
113,me
113,the
113,black
113,cap
113,i'll
113,be
113,needing
113,that
114,i
114,love
114,a
114,fair
114,trial
115,anything
115,to
115,say
115,before
115,we
115,kick
115,off
115,captain
115,darling
116,may
116,it
116,please
116,the
116,court
116,as
116,this
116,is
116,clearly
116,an
116,open
116,and
116,shut
116,case
116,i
116,beg
116,leave
116,to
116,bring
116,a
116,privete
116,prosecution
116,against
116,the
116,defence
116,council
116,for
116,wasting
116,the
116,court's
116,time
117,granted
117,council
117,he
117,is
117,fined
117,fifty
117,pounds
117,for
117,turning
117,up
117,this
117,is
117,fun
117,this
117,is
117,just
117,like
117,a
117,real
117,court
117,alright
117,let
117,the
117,trial
117,begin
117,the
117,chagre
117,before
117,us
117,is
117,that
117,the
117,flanderous
117,pigeon
117,murderer
117,did
117,de
117,liberately
117,callously
117,and
117,with
117,beastliness
117,of
117,forethought
117,murder
117,a
117,lovely
117,innocent
117,pigeon
117,and
117,disobeyed
117,some
117,orders
117,as
117,well
117,is
117,this
117,true
118,perfectly
118,true
118,sir
118,i
118,was
118,there
119,thanks
119,george
120,oh
120,dammit
121,right
121,council
121,for
121,the
121,defence
121,get
121,on
121,with
121,it
122,oh
122,right
122,yes
122,right
122,um
122,yes
122,i'd
122,like
122,to
122,call
122,my
122,first
122,witness
122,captain
122,darling
123,you
123,wish
123,to
123,call
123,the
123,council
123,for
123,the
123,prosecution
123,as
123,a
123,defence
123,witness
124,that's
124,right
124,don't
124,worry
124,sir
124,i've
124,got
124,it
124,all
124,under
124,control
124,you
124,are
124,captain
124,darling
124,of
124,the
124,general
124,staff
125,i
125,am
126,captain
126,leaving
126,aside
126,the
126,incident
126,in
126,question
126,would
126,you
126,think
126,of
126,captain
126,blackadder
126,as
126,the
126,sort
126,of
126,man
126,that
126,would
126,usually
126,ignore
126,orders
127,yes
127,i
127,would
128,ah
128,um
128,you
128,sure
128,i
128,was
128,rather
128,banking
128,on
128,you
128,saying
128,no
129,i'm
129,sure
129,in
129,fact
129,i
129,have
129,a
129,list
129,of
129,other
129,orders
129,he's
129,disobeyed
129,if
129,it
129,would
129,be
129,useful
129,november
129,16th
129,9
129,15am
129,10
129,23am
129,10
129,24am
129,11
129,17am
130,you
130,missed
130,one
130,out
130,there
131,10
131,30am
131,11
131,46am
132,george
133,what
133,oh
133,oh
133,ye
133,ye
133,right
133,yes
133,thank
133,you
133,captain
133,no
133,further
133,questions
134,well
134,done
134,george
134,you
134,really
134,had
134,him
134,on
134,the
134,ropes
135,don't
135,worry
135,old
135,man
135,i
135,have
135,a
135,last
135,and
135,i
135,think
135,you'll
135,find
135,decisive
135,witness
135,call
135,private
135,baldrick
136,deny
136,everything
136,baldrick
137,are
137,you
137,private
137,baldrick
138,no
139,um
139,but
139,you
139,are
139,captain
139,balckadder's
139,batman
140,no
141,come
141,on
141,baldrick
141,be
141,a
141,bit
141,more
141,helpful
141,it's
141,me
142,no
142,it
142,isn't
143,sir
143,i
143,must
143,protest
144,quite
144,right
144,we
144,don't
144,need
144,your
144,kind
144,here
144,private
144,get
144,out
144,sum
144,up
144,please
145,oh
145,right
145,yes
145,uhhhh
145,oh
145,uh
145,gentlemen
145,you
145,have
145,heard
145,all
145,the
145,evidence
145,presented
145,here
145,today
145,but
145,in
145,the
145,end
145,it
145,is
145,up
145,to
145,the
145,conscience
145,of
145,your
145,hearts
145,to
145,decide
145,and
145,i
145,firmly
145,belive
145,that
145,like
145,me
145,you
145,will
145,conclude
145,that
145,captain
145,blackadder
145,is
145,in
145,fact
145,totally
145,and
145,utterly
145,guilty
145,of
145,nothing
145,more
145,than
145,trying
145,to
145,do
145,his
145,duty
145,under
145,difficult
145,circumstances
146,nonsence
146,he's
146,a
146,hound
146,and
146,a
146,rutter
146,and
146,he's
146,going
146,to
146,be
146,shot
146,however
146,before
146,we
146,proceed
146,to
146,the
146,formality
146,of
146,sentancing
146,the
146,deceased
146,i
146,mean
146,the
146,defendant
146,i
146,think
146,we'd
146,all
146,rather
146,enjoy
146,the
146,case
146,of
146,the
146,prosecution
146,captain
146,darling
146,if
146,you
146,please
147,sir
147,my
147,case
147,is
147,very
147,simple
147,i
147,call
147,my
147,first
147,witness
147,general
147,sir
147,anthony
147,cecil
147,hogmaney
147,melchett
148,ah
148,umm
149,clever
149,clever
150,general
150,did
150,you
150,own
150,a
150,lovely
150,plump
150,speckily
150,pigeon
150,called
150,speckled
150,jim
150,which
150,you
150,hand
150,reared
150,from
150,a
150,chick
150,and
150,which
150,was
150,your
150,only
150,childhood
150,friend
151,yes
151,yes
151,i
151,did
152,and
152,did
152,captain
152,blackadder
152,shoot
152,the
152,aforementioned
152,pigeon
153,yes
153,he
153,did
154,can
154,you
154,see
154,captain
154,blackadder
154,anywhere
154,in
154,this
154,courtroom
155,yes
155,that's
155,him
155,that's
155,the
155,man
155,aahhhhh
155,aaaahhhhhh
156,no
156,more
156,questions
156,sir
157,very
157,good
157,excellent
157,first
157,class
157,carry
157,on
157,i
157,therefore
157,have
157,ab
157,solutely
157,no
157,hesitation
157,in
157,announcing
157,that
157,the
157,sentence
157,of
157,this
157,court
157,is
157,that
157,you
157,captain
157,edmund
157,blackadder
157,be
157,taken
157,from
157,this
157,place
157,and
157,shot
157,to
157,death
157,by
157,shooting
157,tommorrow
157,at
157,dawn
157,do
157,you
157,have
157,anything
157,to
157,say
158,yes
158,can
158,i
158,have
158,an
158,alarm
158,call
158,please
159,someone
159,to
159,see
159,the
159,captain
160,what
160,does
160,he
160,look
160,like
161,short
161,ugly
162,hello
162,baldrick
163,i
163,brought
163,you
163,some
163,food
163,sir
163,for
163,your
163,final
163,breakfast
163,tommorrow
164,ah
164,so
164,you're
164,not
164,pinning
164,much
164,hope
164,on
164,a
164,last
164,minute
164,reprieve
164,then
165,no
165,sir
165,you
165,are
165,as
165,dead
165,as
165,some
165,doo
165,doos
166,the
166,expression
166,baldrick
166,is
166,as
166,a
166,do
166,do
166,dead
166,as
166,a
166,do
166,do
167,well
167,i'll
167,leave
167,you
167,to
167,it
167,then
167,shall
167,i
168,do
168,not
168,despair
168,sir
168,all
168,my
168,talk
168,of
168,food
168,was
168,jsut
168,a
168,dead
168,herring
168,in
168,fact
168,i
168,have
168,a
168,cunning
168,plan
168,this
168,is
168,not
168,food
168,but
168,an
168,escape
168,kit
169,good
169,lord
169,a
169,saw
169,a
169,hammer
169,a
169,chisel
169,a
169,gun
169,a
169,change
169,of
169,clothes
169,a
169,swiss
169,passport
169,and
169,a
169,huge
169,false
169,moustache
169,i
169,may
169,just
169,stand
169,a
169,chance
170,ah
171,let's
171,see
171,what
171,have
171,we
171,here
171,a
171,small
171,painted
171,wooden
171,duck
172,yeah
172,i
172,thought
172,if
172,you
172,get
172,caught
172,near
172,water
172,you
172,can
172,balance
172,it
172,on
172,the
172,top
172,of
172,your
172,head
172,as
172,a
172,brillaint
172,disguise
173,yeeeesss
173,i
173,would
173,of
173,course
173,have
173,to
173,escape
173,first
173,ah
173,but
173,what's
173,this
173,unless
173,i'm
173,much
173,mistaken
173,a
173,hammer
173,and
173,a
173,chisel
174,you
174,are
174,much
174,mistaken
175,a
175,pencil
175,and
175,a
175,miniature
175,trumpet
176,yes
176,a
176,pencil
176,so
176,you
176,can
176,drop
176,me
176,a
176,postcard
176,to
176,tell
176,me
176,how
176,the
176,break
176,out
176,went
176,and
176,a
176,small
176,little
176,tiny
176,miniature
176,trumpet
176,in
176,case
176,during
176,your
176,escape
176,you
176,have
176,to
176,win
176,favour
176,with
176,a
176,difficult
176,child
177,baldrick
177,i
177,don't
177,want
177,to
177,spend
177,my
177,last
177,precious
177,hours
177,rummaging
177,through
177,this
177,feeble
177,collection
177,of
177,stocking
177,fillers
177,now
177,let
177,me
177,ask
177,you
177,some
177,simple
177,questions
177,is
177,there
177,are
177,a
177,saw
177,in
177,this
177,bag
178,no
179,a
179,hammer
180,no
181,a
181,chisel
182,no
183,a
183,gun
184,no
185,a
185,false
185,passport
186,no
187,a
187,change
187,of
187,clothes
188,yes
188,sir
188,of
188,course
188,i
188,wouldn't
188,forget
188,a
188,change
188,of
188,clothes
189,ah
189,now
189,that's
189,something
189,let's
189,see
189,a
189,robin
189,hood
189,costume
190,i
190,put
190,in
190,a
190,french
190,peasant's
190,outfit
190,first
190,but
190,then
190,i
190,thought
190,what
190,if
190,you
190,arrive
190,in
190,a
190,french
190,peasant's
190,village
190,and
190,they're
190,in
190,the
190,middle
190,of
190,a
190,fancy
190,dress
190,party
191,and
191,what
191,if
191,i
191,arrive
191,in
191,a
191,french
191,peasant
191,village
191,dressed
191,in
191,a
191,robin
191,hood
191,costume
191,and
191,there
191,isn't
191,a
191,fancy
191,dress
191,party
192,well
192,to
192,be
192,quite
192,frank
192,sir
192,i
192,didn't
192,consider
192,that
192,eventuality
192,because
192,if
192,you
192,did
192,you'd
192,stick
192,out
192,like
192,a
193,like
193,a
193,man
193,standing
193,in
193,a
193,lake
193,with
193,a
193,small
193,painted
193,wooden
193,duck
193,on
193,his
193,head
194,exactly
195,excuse
195,me
195,sir
196,alright
196,aaahhmm
196,thank
196,you
196,baldrick
196,we'll
196,finish
196,this
196,picnic
196,later
197,yum
197,yum
198,do
198,you
198,mind
198,if
198,i
198,disturb
198,you
198,for
198,a
198,moment
198,sir
199,no
199,no
199,not
199,at
199,all
199,my
199,diary's
199,pretty
199,empty
199,this
199,week
199,let's
199,see
199,thursday
199,morning
199,get
199,shot
199,yes
199,that's
199,about
199,it
199,actually
200,it's
200,just
200,there's
200,a
200,few
200,chaps
200,out
200,here
200,would
200,like
200,a
200,bit
200,of
200,a
200,chinwag
201,oh
201,loveley
201,always
201,keen
201,to
201,meet
201,new
201,poeple
202,corpral
202,jones
202,and
202,privates
202,spacer
202,robinson
202,and
202,tipperwick
203,hello
204,oh
204,nice
204,of
204,you
204,to
204,drop
204,by
204,and
204,what
204,do
204,you
204,do
205,we're
205,your
205,firing
205,squad
205,sir
206,of
206,course
206,you
206,are
207,shut
207,up
207,lad
208,you
208,see
208,us
208,firing
208,squads
208,are
208,a
208,bit
208,like
208,taxmen
208,sir
208,everyone
208,hates
208,us
208,but
208,we're
208,just
208,doin
208,our
208,job
208,aven't
208,we
208,sir
209,my
209,heart
209,bleeds
209,for
209,you
210,well
210,sir
210,we
210,aim
210,to
210,please
210,just
210,a
210,little
210,firing
210,squad
210,joke
210,there
210,sir
210,you
210,see
210,sir
210,we
210,take
210,pride
210,in
210,the
210,termanatory
210,service
210,we
210,supply
210,so
210,is
210,there
210,any
210,particular
210,area
210,you'd
210,like
210,us
210,to
210,go
210,for
210,hmm
210,we
210,can
210,aim
210,anywhere
211,well
211,in
211,that
211,case
211,just
211,above
211,my
211,head
211,might
211,be
211,a
211,good
211,spot
212,you
212,see
212,a
212,laugh
212,and
212,a
212,smile
212,and
212,all
212,of
212,a
212,sudden
212,the
212,job
212,doesn't
212,seem
212,quite
212,so
212,bad
212,after
212,all
212,does
212,it
212,sir
213,look
213,i'm
213,sorry
213,i
213,know
213,you
213,mean
213,to
213,be
213,friendly
213,but
213,i
213,hope
213,you
213,won't
213,take
213,it
213,amiss
213,if
213,i
213,ask
213,you
213,to
213,sod
213,off
213,and
213,die
214,no
214,no
214,no
214,no
214,no
214,no
214,no
214,fair
214,enough
214,course
214,not
214,sir
214,no
214,one
214,likes
214,being
214,shot
214,first
214,thing
214,in
214,the
214,morning
214,do
214,they
214,no
214,no
214,no
214,so
214,look
214,foreward
214,to
214,seeing
214,you
214,tomorow
214,sir
214,you'll
214,have
214,a
214,blindfold
214,on
214,of
214,course
214,but
214,you'll
214,recognize
214,me
214,i'm
214,the
214,one
214,that
214,says
214,ready
214,aim
214,fire
215,can
215,i
215,ask
215,you
215,to
215,leave
215,a
215,pause
215,between
215,the
215,word
215,aim
215,and
215,the
215,word
215,fire
215,thirty
215,or
215,forty
215,years
215,perhaps
216,ahh
216,wish
216,i
216,could
216,pause
216,sir
216,i
216,really
216,wish
216,i
216,could
216,but
216,i
216,can't
216,you
216,see
216,cos
216,i'm
216,a
216,tabler
216,you
216,see
217,perfect
217,i
217,wonder
217,if
217,anything
217,on
217,earth
217,could
217,depress
217,me
217,more
218,excuse
218,me
218,sir
219,of
219,course
219,it
219,could
220,i
220,forgot
220,to
220,give
220,you
220,this
220,letter
220,from
220,lieutenant
220,george
220,sir
221,ahh
221,oh
221,joy
221,what
221,wise
221,words
221,from
221,the
221,world's
221,greatest
