line,word
209,stand
209,those
209,dirty
209,indoor
209,things
210,there
210,that's
210,the
210,lot
210,he
210,only
210,wanted
210,to
210,pay
210,a
210,thousand
210,but
210,i
210,managed
210,to
210,beat
210,him
210,up
210,to
210,eleven
210,hundred
211,oh
211,edmund
211,you
211,wily
211,old
211,trickster
211,you
212,oh
212,credit
212,where
212,credit's
212,due
212,i
212,just
212,named
212,the
212,price
212,it
212,was
212,baldrick
212,who
212,actually
212,beat
212,him
212,up
213,percy
213,what
213,is
213,that
213,on
213,the
213,front
213,of
213,your
213,tunic
214,ah
214,tis
214,a
214,brooch
214,my
214,lord
214,a
214,brooch
214,cunningly
214,fashioned
214,from
214,pure
214,green
215,it
215,looks
215,like
215,you've
215,sneezed
216,it
216,is
216,with
216,trinkets
216,such
216,as
216,this
216,brooch
216,and
216,here
216,a
216,ring
216,that
216,i
216,intend
216,to
216,revive
216,your
216,fortunes
216,and
216,buy
216,back
216,your
216,house
217,you
217,think
217,there's
217,a
217,big
217,market
217,for
217,jewelry
217,that
217,looks
217,like
217,snot
217,then
218,my
218,lord
219,the
219,eyes
219,are
219,open
219,the
219,mouth
219,moves
219,but
219,mr
219,brain
219,has
219,long
219,since
219,departed
219,hasn't
219,he
219,perce
220,my
220,lord
221,ah
221,messenger
221,thank
221,god
221,you
221,came
221,percy
221,and
221,i
221,could
221,not
221,have
221,waited
221,another
221,second
221,without
221,you
222,majesty
223,thank
223,god
223,you've
223,arrived
223,terrible
223,news
224,what
225,the
225,french
225,intend
225,to
225,invade
225,blackadder
226,my
226,god
227,so
227,i
227,need
227,some
227,money
228,yes
228,every
228,nobleman
228,must
228,pay
228,500
228,pounds
228,towards
228,the
228,upkeep
228,of
228,the
228,navies
229,but
229,we've
229,decided
229,to
229,make
229,you
229,a
229,special
229,case
230,oh
230,thank
230,you
230,ma'am
231,melchy
231,here
231,hasn't
231,got
231,a
231,bean
231,so
231,we
231,thought
231,as
231,you're
231,so
231,fabulously
231,wealthy
231,you
231,could
231,pay
231,for
231,both
232,it
232,would
232,be
232,awfully
232,sweet
232,of
232,you
233,yes
233,well
233,unfortunately
233,ma'am
233,i'm
233,in
233,the
233,middle
233,of
233,a
233,cash
233,flow
233,crisis
233,and
233,i
233,just
233,haven't
233,got
233,any
233,money
233,on
233,me
234,but
234,edmund
235,sorry
236,what's
236,that
236,in
236,your
236,tights
237,oh
237,good
237,lord
238,it
238,looks
238,like
238,just
238,over
238,a
238,thousand
238,pounds
239,so
239,it
239,is
240,i
240,thought
240,you
240,said
240,you
240,didn't
240,have
240,any
241,oh
241,i
241,thought
241,you
241,meant
241,real
241,money
241,this
241,is
241,just
241,a
241,bit
241,of
241,loose
241,change
241,i
241,must
241,have
241,left
